carga,instante
18433.2988,2026-02-10T10:13:00-03:00
18458.35,2026-02-10T10:14:00-03:00
18505.043,2026-02-10T10:15:00-03:00
18511.3789,2026-02-10T10:16:00-03:00
18506.877,2026-02-10T10:17:00-03:00
18597.59,2026-02-10T10:18:00-03:00
18539.6152,2026-02-10T10:19:00-03:00
18548.1035,2026-02-10T10:20:00-03:00
18530.4473,2026-02-10T10:21:00-03:00
18539.748,2026-02-10T10:22:00-03:00
18570.2461,2026-02-10T10:23:00-03:00
18570.0723,2026-02-10T10:24:00-03:00
18577.0645,2026-02-10T10:25:00-03:00
18560.5449,2026-02-10T10:26:00-03:00
18598.49,2026-02-10T10:27:00-03:00
18613.8457,2026-02-10T10:28:00-03:00
18610.8926,2026-02-10T10:29:00-03:00
18579.2949,2026-02-10T10:30:00-03:00
18589.5879,2026-02-10T10:31:00-03:00
18603.082,2026-02-10T10:32:00-03:00
18599.0684,2026-02-10T10:33:00-03:00
18622.0684,2026-02-10T10:34:00-03:00
18615.7012,2026-02-10T10:35:00-03:00
18631.9063,2026-02-10T10:36:00-03:00
18648.8047,2026-02-10T10:37:00-03:00
18643.4414,2026-02-10T10:38:00-03:00
18636.502,2026-02-10T10:39:00-03:00
18650.125,2026-02-10T10:40:00-03:00
18657.7324,2026-02-10T10:41:00-03:00
18673.1035,2026-02-10T10:42:00-03:00
18702.8242,2026-02-10T10:43:00-03:00
18721.4336,2026-02-10T10:44:00-03:00
18743.168,2026-02-10T10:45:00-03:00
18794.6523,2026-02-10T10:46:00-03:00
18801.8379,2026-02-10T10:47:00-03:00
18814.9844,2026-02-10T10:48:00-03:00
18799.2969,2026-02-10T10:49:00-03:00
18769.3125,2026-02-10T10:50:00-03:00
18771.6133,2026-02-10T10:51:00-03:00
18751.4316,2026-02-10T10:52:00-03:00
18786.252,2026-02-10T10:53:00-03:00
18787.5664,2026-02-10T10:54:00-03:00
18782.1074,2026-02-10T10:55:00-03:00
18768.9629,2026-02-10T10:56:00-03:00
18770.28,2026-02-10T10:57:00-03:00
18760.5957,2026-02-10T10:58:00-03:00
18772.4766,2026-02-10T10:59:00-03:00
18774.625,2026-02-10T11:00:00-03:00
18782.3418,2026-02-10T11:01:00-03:00
18801.5586,2026-02-10T11:02:00-03:00
18832.0938,2026-02-10T11:03:00-03:00
18827.33,2026-02-10T11:04:00-03:00
18845.5117,2026-02-10T11:05:00-03:00
18857.125,2026-02-10T11:06:00-03:00
18883.6426,2026-02-10T11:07:00-03:00
18896.6426,2026-02-10T11:08:00-03:00
18933.31,2026-02-10T11:09:00-03:00
19004.7344,2026-02-10T11:10:00-03:00
19033.6816,2026-02-10T11:11:00-03:00
19035.1738,2026-02-10T11:12:00-03:00
19043.46,2026-02-10T11:13:00-03:00
19060.7,2026-02-10T11:14:00-03:00
19048.7441,2026-02-10T11:15:00-03:00
19053.9629,2026-02-10T11:16:00-03:00
19062.4941,2026-02-10T11:17:00-03:00
19054.1133,2026-02-10T11:18:00-03:00
19031.7832,2026-02-10T11:19:00-03:00
19047.2129,2026-02-10T11:20:00-03:00
19048.53,2026-02-10T11:21:00-03:00
19061.47,2026-02-10T11:22:00-03:00
19071.9258,2026-02-10T11:23:00-03:00
19078.2363,2026-02-10T11:24:00-03:00
19065.1,2026-02-10T11:25:00-03:00
19047.9121,2026-02-10T11:26:00-03:00
19042.418,2026-02-10T11:27:00-03:00
19027.7148,2026-02-10T11:28:00-03:00
19012.1152,2026-02-10T11:29:00-03:00
18971.45,2026-02-10T11:30:00-03:00
18977.9316,2026-02-10T11:31:00-03:00
18941.2949,2026-02-10T11:32:00-03:00
18949.627,2026-02-10T11:33:00-03:00
18950.9,2026-02-10T11:34:00-03:00
18932.5879,2026-02-10T11:35:00-03:00
18930.1133,2026-02-10T11:36:00-03:00
18913.61,2026-02-10T11:37:00-03:00
18929.7129,2026-02-10T11:38:00-03:00
18929.56,2026-02-10T11:39:00-03:00
18929.2227,2026-02-10T11:40:00-03:00
18937.4922,2026-02-10T11:41:00-03:00
18895.26,2026-02-10T11:42:00-03:00
18840.23,2026-02-10T11:43:00-03:00
18836.3066,2026-02-10T11:44:00-03:00
18792.3984,2026-02-10T11:45:00-03:00
18803.9453,2026-02-10T11:46:00-03:00
18800.75,2026-02-10T11:47:00-03:00
18777.9258,2026-02-10T11:48:00-03:00
18756.8359,2026-02-10T11:49:00-03:00
18782.9746,2026-02-10T11:50:00-03:00
18828.6973,2026-02-10T11:51:00-03:00
18750.6641,2026-02-10T11:52:00-03:00
18703.71,2026-02-10T11:53:00-03:00
18703.8457,2026-02-10T11:54:00-03:00
18697.7363,2026-02-10T11:55:00-03:00
18536.68,2026-02-10T11:56:00-03:00
18582.95,2026-02-10T11:57:00-03:00
18577.3,2026-02-10T11:58:00-03:00
18552.2012,2026-02-10T11:59:00-03:00
18490.9375,2026-02-10T12:00:00-03:00
18441.0215,2026-02-10T12:01:00-03:00
18367.6563,2026-02-10T12:02:00-03:00
18350.5547,2026-02-10T12:03:00-03:00
18348.81,2026-02-10T12:04:00-03:00
18384.0859,2026-02-10T12:05:00-03:00
18371.0977,2026-02-10T12:06:00-03:00
18353.41,2026-02-10T12:07:00-03:00
18305.2422,2026-02-10T12:08:00-03:00
18326.83,2026-02-10T12:09:00-03:00
18301.2227,2026-02-10T12:10:00-03:00
18315.9121,2026-02-10T12:11:00-03:00
18299.2734,2026-02-10T12:12:00-03:00
18264.4844,2026-02-10T12:13:00-03:00
18213.6133,2026-02-10T12:14:00-03:00
18234.72,2026-02-10T12:15:00-03:00
18211.3516,2026-02-10T12:16:00-03:00
18232.752,2026-02-10T12:17:00-03:00
18218.76,2026-02-10T12:18:00-03:00
18218.8535,2026-02-10T12:19:00-03:00
18232.55,2026-02-10T12:20:00-03:00
18216.8262,2026-02-10T12:21:00-03:00
18224.23,2026-02-10T12:22:00-03:00
18224.1563,2026-02-10T12:23:00-03:00
18249.4648,2026-02-10T12:24:00-03:00
18216.0547,2026-02-10T12:25:00-03:00
18211.5527,2026-02-10T12:26:00-03:00
18212.48,2026-02-10T12:27:00-03:00
18234.1211,2026-02-10T12:28:00-03:00
18241.9824,2026-02-10T12:29:00-03:00
18233.0313,2026-02-10T12:30:00-03:00
18251.7539,2026-02-10T12:31:00-03:00
18276.4063,2026-02-10T12:32:00-03:00
18297.8418,2026-02-10T12:33:00-03:00
18199.4844,2026-02-10T12:34:00-03:00
18257.8535,2026-02-10T12:35:00-03:00
18288.1387,2026-02-10T12:36:00-03:00
18311.0254,2026-02-10T12:37:00-03:00
18309.0039,2026-02-10T12:38:00-03:00
18309.2676,2026-02-10T12:39:00-03:00
18288.4473,2026-02-10T12:40:00-03:00
18271.9727,2026-02-10T12:41:00-03:00
18281.9766,2026-02-10T12:42:00-03:00
18285.7129,2026-02-10T12:43:00-03:00
18258.16,2026-02-10T12:44:00-03:00
18285.2441,2026-02-10T12:45:00-03:00
18303.9082,2026-02-10T12:46:00-03:00
18315.7344,2026-02-10T12:47:00-03:00
18335.5879,2026-02-10T12:48:00-03:00
18339.9961,2026-02-10T12:49:00-03:00
18350.0078,2026-02-10T12:50:00-03:00
18352.2129,2026-02-10T12:51:00-03:00
18361.72,2026-02-10T12:52:00-03:00
18358.3789,2026-02-10T12:53:00-03:00
18351.7539,2026-02-10T12:54:00-03:00
18403.5313,2026-02-10T12:55:00-03:00
18416.0742,2026-02-10T12:56:00-03:00
18444.5742,2026-02-10T12:57:00-03:00
18489.3047,2026-02-10T12:58:00-03:00
18518.0078,2026-02-10T12:59:00-03:00
18558.4023,2026-02-10T13:00:00-03:00
18625.127,2026-02-10T13:01:00-03:00
18656.1719,2026-02-10T13:02:00-03:00
18694.0625,2026-02-10T13:03:00-03:00
18789.3359,2026-02-10T13:04:00-03:00
18863.748,2026-02-10T13:05:00-03:00
18892.14,2026-02-10T13:06:00-03:00
18911.98,2026-02-10T13:07:00-03:00
18960.8262,2026-02-10T13:08:00-03:00
18960.8223,2026-02-10T13:09:00-03:00
18988.8418,2026-02-10T13:10:00-03:00
19030.0371,2026-02-10T13:11:00-03:00
19065.7168,2026-02-10T13:12:00-03:00
19085.1426,2026-02-10T13:13:00-03:00
19114.6484,2026-02-10T13:14:00-03:00
19130.5449,2026-02-10T13:15:00-03:00
19148.9922,2026-02-10T13:16:00-03:00
19236.9844,2026-02-10T13:17:00-03:00
19245.9121,2026-02-10T13:18:00-03:00
19264.2148,2026-02-10T13:19:00-03:00
19284.84,2026-02-10T13:20:00-03:00
19345.8965,2026-02-10T13:21:00-03:00
19406.7,2026-02-10T13:22:00-03:00
19425.0234,2026-02-10T13:23:00-03:00
19441.7949,2026-02-10T13:24:00-03:00
19485.543,2026-02-10T13:25:00-03:00
19539.2227,2026-02-10T13:26:00-03:00
19594.918,2026-02-10T13:27:00-03:00
19638.498,2026-02-10T13:28:00-03:00
19757.9121,2026-02-10T13:29:00-03:00
19713.1523,2026-02-10T13:30:00-03:00
19757.3281,2026-02-10T13:31:00-03:00
19763.9531,2026-02-10T13:32:00-03:00
19818.4043,2026-02-10T13:33:00-03:00
19871.1074,2026-02-10T13:34:00-03:00
19937.2051,2026-02-10T13:35:00-03:00
19998.7344,2026-02-10T13:36:00-03:00
19979.1563,2026-02-10T13:37:00-03:00
19976.98,2026-02-10T13:38:00-03:00
20000.3887,2026-02-10T13:39:00-03:00
20063.5078,2026-02-10T13:40:00-03:00
20039.5488,2026-02-10T13:41:00-03:00
20047.9863,2026-02-10T13:42:00-03:00
20076.7715,2026-02-10T13:43:00-03:00
20070.79,2026-02-10T13:44:00-03:00
20070.61,2026-02-10T13:45:00-03:00
20068.5352,2026-02-10T13:46:00-03:00
20080.0566,2026-02-10T13:47:00-03:00
20058.29,2026-02-10T13:48:00-03:00
20093.25,2026-02-10T13:49:00-03:00
20110.5527,2026-02-10T13:50:00-03:00
20103.1973,2026-02-10T13:51:00-03:00
20074.6426,2026-02-10T13:52:00-03:00
20077.0527,2026-02-10T13:53:00-03:00
20070.3027,2026-02-10T13:54:00-03:00
20084.127,2026-02-10T13:55:00-03:00
20102.36,2026-02-10T13:56:00-03:00
20125.3047,2026-02-10T13:57:00-03:00
20160.0313,2026-02-10T13:58:00-03:00
20149.6582,2026-02-10T13:59:00-03:00
20177.34,2026-02-10T14:00:00-03:00
20208.2676,2026-02-10T14:01:00-03:00
20209.9473,2026-02-10T14:02:00-03:00
20219.3887,2026-02-10T14:03:00-03:00
20206.3926,2026-02-10T14:04:00-03:00
20214.6621,2026-02-10T14:05:00-03:00
20226.3281,2026-02-10T14:06:00-03:00
20244.6055,2026-02-10T14:07:00-03:00
20263.0059,2026-02-10T14:08:00-03:00
20279.1348,2026-02-10T14:09:00-03:00
20287.2852,2026-02-10T14:10:00-03:00
20286.4531,2026-02-10T14:11:00-03:00
20279.043,2026-02-10T14:12:00-03:00
20302.9746,2026-02-10T14:13:00-03:00
20320.0332,2026-02-10T14:14:00-03:00
20325.66,2026-02-10T14:15:00-03:00
20314.1133,2026-02-10T14:16:00-03:00
20324.51,2026-02-10T14:17:00-03:00
20344.16,2026-02-10T14:18:00-03:00
20352.7715,2026-02-10T14:19:00-03:00
20396.51,2026-02-10T14:20:00-03:00
20397.61,2026-02-10T14:21:00-03:00
20437.627,2026-02-10T14:22:00-03:00
20420.668,2026-02-10T14:23:00-03:00
20400.71,2026-02-10T14:24:00-03:00
20410.1836,2026-02-10T14:25:00-03:00
20411.9961,2026-02-10T14:26:00-03:00
20410.66,2026-02-10T14:27:00-03:00
20389.8574,2026-02-10T14:28:00-03:00
20394.3066,2026-02-10T14:29:00-03:00
20408.1426,2026-02-10T14:30:00-03:00
20395.9883,2026-02-10T14:31:00-03:00
20378.6445,2026-02-10T14:32:00-03:00
20369.7012,2026-02-10T14:33:00-03:00
20382.5273,2026-02-10T14:34:00-03:00
20385.29,2026-02-10T14:35:00-03:00
20406.1914,2026-02-10T14:36:00-03:00
20408.39,2026-02-10T14:37:00-03:00
20406.5723,2026-02-10T14:38:00-03:00
20458.7754,2026-02-10T14:39:00-03:00
20477.8477,2026-02-10T14:40:00-03:00
20472.34,2026-02-10T14:41:00-03:00
20479.4688,2026-02-10T14:42:00-03:00
20459.9316,2026-02-10T14:43:00-03:00
20447.1172,2026-02-10T14:44:00-03:00
20371.6914,2026-02-10T14:45:00-03:00
20394.0273,2026-02-10T14:46:00-03:00
20401.5586,2026-02-10T14:47:00-03:00
20398.8242,2026-02-10T14:48:00-03:00
20443.94,2026-02-10T14:49:00-03:00
20391.4434,2026-02-10T14:50:00-03:00
20367.0566,2026-02-10T14:51:00-03:00
20347.46,2026-02-10T14:52:00-03:00
20337.51,2026-02-10T14:53:00-03:00
20352.1211,2026-02-10T14:54:00-03:00
20349.1953,2026-02-10T14:55:00-03:00
20322.2988,2026-02-10T14:56:00-03:00
20339.6016,2026-02-10T14:57:00-03:00
20313.6016,2026-02-10T14:58:00-03:00
20319.1875,2026-02-10T14:59:00-03:00
20293.582,2026-02-10T15:00:00-03:00
20272.0156,2026-02-10T15:01:00-03:00
20262.18,2026-02-10T15:02:00-03:00
20256.2813,2026-02-10T15:03:00-03:00
20231.94,2026-02-10T15:04:00-03:00
20189.02,2026-02-10T15:05:00-03:00
20185.0762,2026-02-10T15:06:00-03:00
20161.7383,2026-02-10T15:07:00-03:00
20153.74,2026-02-10T15:08:00-03:00
20161.3828,2026-02-10T15:09:00-03:00
20177.1426,2026-02-10T15:10:00-03:00
20175.9824,2026-02-10T15:11:00-03:00
20190.627,2026-02-10T15:12:00-03:00
20167.793,2026-02-10T15:13:00-03:00
20185.6074,2026-02-10T15:14:00-03:00
20211.4473,2026-02-10T15:15:00-03:00
20223.0645,2026-02-10T15:16:00-03:00
20204.8086,2026-02-10T15:17:00-03:00
20200.6777,2026-02-10T15:18:00-03:00
20159.3574,2026-02-10T15:19:00-03:00
20154.9082,2026-02-10T15:20:00-03:00
20172.584,2026-02-10T15:21:00-03:00
20171.4023,2026-02-10T15:22:00-03:00
20181.5742,2026-02-10T15:23:00-03:00
20205.3848,2026-02-10T15:24:00-03:00
20196.5957,2026-02-10T15:25:00-03:00
20207.3711,2026-02-10T15:26:00-03:00
20198.95,2026-02-10T15:27:00-03:00
20183.0332,2026-02-10T15:28:00-03:00
20164.625,2026-02-10T15:29:00-03:00
20167.084,2026-02-10T15:30:00-03:00
20169.959,2026-02-10T15:31:00-03:00
20174.127,2026-02-10T15:32:00-03:00
20153.0684,2026-02-10T15:33:00-03:00
20147.8242,2026-02-10T15:34:00-03:00
20149.7559,2026-02-10T15:35:00-03:00
20175.7324,2026-02-10T15:36:00-03:00
20177.707,2026-02-10T15:37:00-03:00
20168.2363,2026-02-10T15:38:00-03:00
20177.38,2026-02-10T15:39:00-03:00
20190.3066,2026-02-10T15:40:00-03:00
20266.5156,2026-02-10T15:41:00-03:00
20234.9551,2026-02-10T15:42:00-03:00
20230.4668,2026-02-10T15:43:00-03:00
20212.4844,2026-02-10T15:44:00-03:00
20170.709,2026-02-10T15:45:00-03:00
20138.041,2026-02-10T15:46:00-03:00
20142.3711,2026-02-10T15:47:00-03:00
20188.7441,2026-02-10T15:48:00-03:00
20192.12,2026-02-10T15:49:00-03:00
20154.0918,2026-02-10T15:50:00-03:00
20153.543,2026-02-10T15:51:00-03:00
20140.13,2026-02-10T15:52:00-03:00
20134.957,2026-02-10T15:53:00-03:00
20128.2441,2026-02-10T15:54:00-03:00
20109.9629,2026-02-10T15:55:00-03:00
20108.7012,2026-02-10T15:56:00-03:00
20118.6445,2026-02-10T15:57:00-03:00
20141.1426,2026-02-10T15:58:00-03:00
20122.5977,2026-02-10T15:59:00-03:00
20085.6348,2026-02-10T16:00:00-03:00
20043.9121,2026-02-10T16:01:00-03:00
20067.9219,2026-02-10T16:02:00-03:00
20028.8848,2026-02-10T16:03:00-03:00
20023.24,2026-02-10T16:04:00-03:00
20009.22,2026-02-10T16:05:00-03:00
19999.1074,2026-02-10T16:06:00-03:00
19971.209,2026-02-10T16:07:00-03:00
20011.4961,2026-02-10T16:08:00-03:00
20074.8965,2026-02-10T16:09:00-03:00
20118.957,2026-02-10T16:10:00-03:00
20050.4688,2026-02-10T16:11:00-03:00
20032.0742,2026-02-10T16:12:00-03:00
20020.3438,2026-02-10T16:13:00-03:00
20016.9746,2026-02-10T16:14:00-03:00
20027.5371,2026-02-10T16:15:00-03:00
20015.6055,2026-02-10T16:16:00-03:00
20058.2012,2026-02-10T16:17:00-03:00
20092.9863,2026-02-10T16:18:00-03:00
20089.4668,2026-02-10T16:19:00-03:00
20086.34,2026-02-10T16:20:00-03:00
20066.0547,2026-02-10T16:21:00-03:00
20061.5684,2026-02-10T16:22:00-03:00
20063.1445,2026-02-10T16:23:00-03:00
20077.7246,2026-02-10T16:24:00-03:00
20091.29,2026-02-10T16:25:00-03:00
19982.37,2026-02-10T16:26:00-03:00
19937.28,2026-02-10T16:27:00-03:00
19982.1563,2026-02-10T16:28:00-03:00
19982.166,2026-02-10T16:29:00-03:00
20019.334,2026-02-10T16:30:00-03:00
20018.9766,2026-02-10T16:31:00-03:00
19982.96,2026-02-10T16:32:00-03:00
19999.0859,2026-02-10T16:33:00-03:00
19982.77,2026-02-10T16:34:00-03:00
20015.23,2026-02-10T16:35:00-03:00
20002.9766,2026-02-10T16:36:00-03:00
20009.0254,2026-02-10T16:37:00-03:00
19979.5742,2026-02-10T16:38:00-03:00
19957.166,2026-02-10T16:39:00-03:00
19927.75,2026-02-10T16:40:00-03:00
19906.8652,2026-02-10T16:41:00-03:00
19878.8848,2026-02-10T16:42:00-03:00
19876.0039,2026-02-10T16:43:00-03:00
19872.2988,2026-02-10T16:44:00-03:00
19879.5488,2026-02-10T16:45:00-03:00
19846.5527,2026-02-10T16:46:00-03:00
19885.2461,2026-02-10T16:47:00-03:00
19885.4141,2026-02-10T16:48:00-03:00
19767.02,2026-02-10T16:49:00-03:00
19744.66,2026-02-10T16:50:00-03:00
19750.7031,2026-02-10T16:51:00-03:00
19752.3027,2026-02-10T16:52:00-03:00
19705.35,2026-02-10T16:53:00-03:00
19640.5117,2026-02-10T16:54:00-03:00
19606.88,2026-02-10T16:55:00-03:00
19559.3125,2026-02-10T16:56:00-03:00
19443.4922,2026-02-10T16:57:00-03:00
19599.3164,2026-02-10T16:58:00-03:00
19615.05,2026-02-10T16:59:00-03:00
19590.58,2026-02-10T17:00:00-03:00
19571.62,2026-02-10T17:01:00-03:00
19569.79,2026-02-10T17:02:00-03:00
19494.9336,2026-02-10T17:03:00-03:00
19458.6719,2026-02-10T17:04:00-03:00
19429.4961,2026-02-10T17:05:00-03:00
19430.5313,2026-02-10T17:06:00-03:00
19446.6875,2026-02-10T17:07:00-03:00
19484.7871,2026-02-10T17:08:00-03:00
19434.9258,2026-02-10T17:09:00-03:00
19435.3848,2026-02-10T17:10:00-03:00
19452.832,2026-02-10T17:11:00-03:00
19449.7188,2026-02-10T17:12:00-03:00
19474.1738,2026-02-10T17:13:00-03:00
19421.79,2026-02-10T17:14:00-03:00
19398.81,2026-02-10T17:15:00-03:00
19347.2656,2026-02-10T17:16:00-03:00
19342.3867,2026-02-10T17:17:00-03:00
19265.9473,2026-02-10T17:18:00-03:00
19239.6426,2026-02-10T17:19:00-03:00
19248.332,2026-02-10T17:20:00-03:00
19213.6973,2026-02-10T17:21:00-03:00
19233.2871,2026-02-10T17:22:00-03:00
19186.9121,2026-02-10T17:23:00-03:00
19151.5156,2026-02-10T17:24:00-03:00
19170.0684,2026-02-10T17:25:00-03:00
19157.8848,2026-02-10T17:26:00-03:00
19142.6582,2026-02-10T17:27:00-03:00
19116.916,2026-02-10T17:28:00-03:00
19206.7227,2026-02-10T17:29:00-03:00
19312.24,2026-02-10T17:30:00-03:00
19250.457,2026-02-10T17:31:00-03:00
19246.7656,2026-02-10T17:32:00-03:00
19272.2832,2026-02-10T17:33:00-03:00
19238.834,2026-02-10T17:34:00-03:00
19208.4238,2026-02-10T17:35:00-03:00
19192.166,2026-02-10T17:36:00-03:00
19155.0527,2026-02-10T17:37:00-03:00
19146.0078,2026-02-10T17:38:00-03:00
19135.6152,2026-02-10T17:39:00-03:00
19145.8789,2026-02-10T17:40:00-03:00
19139.918,2026-02-10T17:41:00-03:00
19121.16,2026-02-10T17:42:00-03:00
19109.334,2026-02-10T17:43:00-03:00
19087.0313,2026-02-10T17:44:00-03:00
19064.6641,2026-02-10T17:45:00-03:00
