_id,MES_REFERENCIA,SUBMERCADO,PERIODO_COMERCIALIZACAO,DIA,HORA,PLD_HORA,DATA_COMPLETA,TIMESTAMP
691,202601,SUDESTE,701,30,4,285.85,2026-01-30,2026-01-30 04:00:00
692,202601,SUL,701,30,4,285.85,2026-01-30,2026-01-30 04:00:00
693,202601,NORDESTE,702,30,5,287.53,2026-01-30,2026-01-30 05:00:00
694,202601,NORTE,702,30,5,287.52,2026-01-30,2026-01-30 05:00:00
695,202601,SUDESTE,702,30,5,287.53,2026-01-30,2026-01-30 05:00:00
696,202601,SUL,702,30,5,287.53,2026-01-30,2026-01-30 05:00:00
697,202601,NORDESTE,703,30,6,285.23,2026-01-30,2026-01-30 06:00:00
698,202601,NORTE,703,30,6,285.22,2026-01-30,2026-01-30 06:00:00
699,202601,SUDESTE,703,30,6,285.24,2026-01-30,2026-01-30 06:00:00
700,202601,SUL,703,30,6,285.24,2026-01-30,2026-01-30 06:00:00
701,202601,NORDESTE,704,30,7,279.1,2026-01-30,2026-01-30 07:00:00
702,202601,NORTE,704,30,7,279.09,2026-01-30,2026-01-30 07:00:00
703,202601,SUDESTE,704,30,7,283.82,2026-01-30,2026-01-30 07:00:00
704,202601,SUL,704,30,7,283.83,2026-01-30,2026-01-30 07:00:00
705,202601,NORDESTE,705,30,8,276.11,2026-01-30,2026-01-30 08:00:00
706,202601,NORTE,705,30,8,276.11,2026-01-30,2026-01-30 08:00:00
707,202601,SUDESTE,705,30,8,284.56,2026-01-30,2026-01-30 08:00:00
708,202601,SUL,705,30,8,284.57,2026-01-30,2026-01-30 08:00:00
709,202601,NORDESTE,706,30,9,277.05,2026-01-30,2026-01-30 09:00:00
710,202601,NORTE,706,30,9,277.06,2026-01-30,2026-01-30 09:00:00
711,202601,SUDESTE,706,30,9,282.03,2026-01-30,2026-01-30 09:00:00
712,202601,SUL,706,30,9,282.04,2026-01-30,2026-01-30 09:00:00
713,202601,NORDESTE,707,30,10,277.02,2026-01-30,2026-01-30 10:00:00
714,202601,NORTE,707,30,10,277.03,2026-01-30,2026-01-30 10:00:00
715,202601,SUDESTE,707,30,10,278.78,2026-01-30,2026-01-30 10:00:00
716,202601,SUL,707,30,10,278.79,2026-01-30,2026-01-30 10:00:00
717,202601,NORDESTE,708,30,11,277.08,2026-01-30,2026-01-30 11:00:00
718,202601,NORTE,708,30,11,277.09,2026-01-30,2026-01-30 11:00:00
719,202601,SUDESTE,708,30,11,277.09,2026-01-30,2026-01-30 11:00:00
720,202601,SUL,708,30,11,277.1,2026-01-30,2026-01-30 11:00:00
721,202601,NORDESTE,709,30,12,274.35,2026-01-30,2026-01-30 12:00:00
722,202601,NORTE,709,30,12,274.36,2026-01-30,2026-01-30 12:00:00
723,202601,SUDESTE,709,30,12,274.36,2026-01-30,2026-01-30 12:00:00
724,202601,SUL,709,30,12,274.37,2026-01-30,2026-01-30 12:00:00
725,202601,NORDESTE,710,30,13,275.45,2026-01-30,2026-01-30 13:00:00
726,202601,NORTE,710,30,13,275.45,2026-01-30,2026-01-30 13:00:00
727,202601,SUDESTE,710,30,13,278.13,2026-01-30,2026-01-30 13:00:00
728,202601,SUL,710,30,13,281.69,2026-01-30,2026-01-30 13:00:00
729,202601,NORDESTE,711,30,14,275.4,2026-01-30,2026-01-30 14:00:00
730,202601,NORTE,711,30,14,275.41,2026-01-30,2026-01-30 14:00:00
731,202601,SUDESTE,711,30,14,284.35,2026-01-30,2026-01-30 14:00:00
732,202601,SUL,711,30,14,284.35,2026-01-30,2026-01-30 14:00:00
733,202601,NORDESTE,712,30,15,274.11,2026-01-30,2026-01-30 15:00:00
734,202601,NORTE,712,30,15,274.11,2026-01-30,2026-01-30 15:00:00
735,202601,SUDESTE,712,30,15,289.63,2026-01-30,2026-01-30 15:00:00
736,202601,SUL,712,30,15,289.63,2026-01-30,2026-01-30 15:00:00
737,202601,NORDESTE,713,30,16,284.67,2026-01-30,2026-01-30 16:00:00
738,202601,NORTE,713,30,16,284.67,2026-01-30,2026-01-30 16:00:00
739,202601,SUDESTE,713,30,16,294.96,2026-01-30,2026-01-30 16:00:00
740,202601,SUL,713,30,16,294.96,2026-01-30,2026-01-30 16:00:00
741,202601,NORDESTE,714,30,17,301.1,2026-01-30,2026-01-30 17:00:00
742,202601,NORTE,714,30,17,301.09,2026-01-30,2026-01-30 17:00:00
743,202601,SUDESTE,714,30,17,301.99,2026-01-30,2026-01-30 17:00:00
744,202601,SUL,714,30,17,301.99,2026-01-30,2026-01-30 17:00:00
745,202601,NORDESTE,715,30,18,330.31,2026-01-30,2026-01-30 18:00:00
746,202601,NORTE,715,30,18,330.3,2026-01-30,2026-01-30 18:00:00
747,202601,SUDESTE,715,30,18,330.32,2026-01-30,2026-01-30 18:00:00
748,202601,SUL,715,30,18,330.32,2026-01-30,2026-01-30 18:00:00
749,202601,NORDESTE,716,30,19,385.5,2026-01-30,2026-01-30 19:00:00
750,202601,NORTE,716,30,19,385.49,2026-01-30,2026-01-30 19:00:00
751,202601,SUDESTE,716,30,19,385.51,2026-01-30,2026-01-30 19:00:00
752,202601,SUL,716,30,19,385.51,2026-01-30,2026-01-30 19:00:00
753,202601,NORDESTE,717,30,20,385.43,2026-01-30,2026-01-30 20:00:00
754,202601,NORTE,717,30,20,385.42,2026-01-30,2026-01-30 20:00:00
755,202601,SUDESTE,717,30,20,385.44,2026-01-30,2026-01-30 20:00:00
756,202601,SUL,717,30,20,385.44,2026-01-30,2026-01-30 20:00:00
757,202601,NORDESTE,718,30,21,376.48,2026-01-30,2026-01-30 21:00:00
758,202601,NORTE,718,30,21,376.47,2026-01-30,2026-01-30 21:00:00
759,202601,SUDESTE,718,30,21,376.49,2026-01-30,2026-01-30 21:00:00
760,202601,SUL,718,30,21,376.49,2026-01-30,2026-01-30 21:00:00
761,202601,NORDESTE,719,30,22,334.5,2026-01-30,2026-01-30 22:00:00
762,202601,NORTE,719,30,22,334.49,2026-01-30,2026-01-30 22:00:00
763,202601,SUDESTE,719,30,22,334.51,2026-01-30,2026-01-30 22:00:00
764,202601,SUL,719,30,22,334.51,2026-01-30,2026-01-30 22:00:00
765,202601,NORDESTE,720,30,23,303.68,2026-01-30,2026-01-30 23:00:00
766,202601,NORTE,720,30,23,303.67,2026-01-30,2026-01-30 23:00:00
767,202601,SUDESTE,720,30,23,303.68,2026-01-30,2026-01-30 23:00:00
768,202601,SUL,720,30,23,303.68,2026-01-30,2026-01-30 23:00:00
